timestamp,location_name,latitude,longitude,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_type,road_closure
2026-02-10T14:28:07.788892,Science_City_Crossing,22.5413,88.3963,18,40,103,46,1.0,FRC2,False
2026-02-10T14:28:09.317589,Ruby_Crossing,22.5148,88.4015,25,32,2470,1929,0.978822,FRC7,False
2026-02-10T14:28:10.839440,Salt_Lake_Sector_V,22.5744,88.4323,13,20,206,134,1.0,FRC4,False
2026-02-10T14:28:12.380068,Biswa_Bangla_Gate,22.5786,88.4717,35,35,1088,1088,1.0,FRC5,False
2026-02-10T14:28:13.908423,Park_Circus_7_Point,22.5431,88.3664,29,47,619,382,1.0,FRC2,False
2026-02-10T14:28:15.435201,Gariahat_Crossing,22.5189,88.3655,17,24,1776,1258,0.999554,FRC2,False
2026-02-10T14:28:16.956657,Jadavpur_8B,22.5025,88.3676,17,24,1776,1258,0.999554,FRC2,False
2026-02-10T14:28:18.479760,Behala_Chowrasta,22.4865,88.3136,24,30,2615,2092,0.989399,FRC1,False
2026-02-10T14:28:20.153304,Taratala_Crossing,22.5052,88.3182,25,29,2835,2444,0.991873,FRC1,False
2026-02-10T14:29:21.856831,Shyambazar_5_Point,22.6011,88.3739,16,22,3770,2742,0.999092,FRC2,False
2026-02-10T14:29:23.384636,Ultadanga_Crossing,22.5953,88.3856,22,35,1655,1040,1.0,FRC2,False
2026-02-10T14:29:24.901934,Dunlop_Crossing,22.6522,88.3769,17,21,1096,887,0.980075,FRC4,False
2026-02-10T14:29:26.424473,Howrah_Bridge_Kolkata,22.5851,88.3469,10,21,628,299,1.0,FRC2,False
2026-02-10T14:29:27.952846,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.987935,FRC4,False
2026-02-10T14:29:29.534028,Park_Street_Chowringhee,22.5481,88.3549,15,24,137,86,0.61927,FRC6,False
2026-02-10T14:29:31.057484,Sealdah_Flyover,22.5648,88.372,14,24,1118,652,0.997063,FRC4,False
2026-02-10T14:29:32.595909,Chingrighata,22.5648,88.4087,24,31,619,479,1.0,FRC2,False
2026-02-10T14:29:34.133341,Science_City_Crossing,22.5413,88.3963,17,40,109,46,1.0,FRC2,False
2026-02-10T14:29:35.661225,Ruby_Crossing,22.5148,88.4015,25,32,2470,1929,0.978668,FRC7,False
2026-02-10T14:29:37.199427,Salt_Lake_Sector_V,22.5744,88.4323,14,20,191,134,1.0,FRC4,False
2026-02-10T14:29:38.733367,Biswa_Bangla_Gate,22.5786,88.4717,35,35,1088,1088,1.0,FRC5,False
2026-02-10T14:29:40.259946,Park_Circus_7_Point,22.5431,88.3664,27,48,665,374,1.0,FRC2,False
2026-02-10T14:29:41.795731,Gariahat_Crossing,22.5189,88.3655,17,24,1776,1258,0.999559,FRC2,False
2026-02-10T14:29:43.393686,Jadavpur_8B,22.5025,88.3676,17,24,1776,1258,0.999559,FRC2,False
2026-02-10T14:29:44.920498,Behala_Chowrasta,22.4865,88.3136,25,30,2511,2092,0.989965,FRC1,False
2026-02-10T14:29:46.603768,Taratala_Crossing,22.5052,88.3182,26,29,2726,2444,0.991688,FRC1,False
2026-02-10T14:30:48.334487,Shyambazar_5_Point,22.6011,88.3739,16,22,3770,2742,0.998653,FRC2,False
2026-02-10T14:30:49.867868,Ultadanga_Crossing,22.5953,88.3856,23,35,1583,1040,1.0,FRC2,False
2026-02-10T14:30:51.386866,Dunlop_Crossing,22.6522,88.3769,17,22,1096,847,0.981521,FRC4,False
2026-02-10T14:30:52.912764,Howrah_Bridge_Kolkata,22.5851,88.3469,9,23,698,273,1.0,FRC2,False
2026-02-10T14:30:54.455150,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.986531,FRC4,False
2026-02-10T14:30:55.969658,Park_Street_Chowringhee,22.5481,88.3549,15,24,137,86,0.693104,FRC6,False
2026-02-10T14:30:57.483659,Sealdah_Flyover,22.5648,88.372,16,23,978,680,1.0,FRC4,False
2026-02-10T14:30:59.027300,Chingrighata,22.5648,88.4087,22,30,675,495,1.0,FRC2,False
2026-02-10T14:31:00.553199,Science_City_Crossing,22.5413,88.3963,20,38,92,48,1.0,FRC2,False
2026-02-10T14:31:02.096841,Ruby_Crossing,22.5148,88.4015,25,32,2470,1929,0.978945,FRC7,False
2026-02-10T14:31:03.616956,Salt_Lake_Sector_V,22.5744,88.4323,14,20,191,134,1.0,FRC4,False
2026-02-10T14:31:05.145539,Biswa_Bangla_Gate,22.5786,88.4717,35,35,1088,1088,1.0,FRC5,False
2026-02-10T14:31:06.677086,Park_Circus_7_Point,22.5431,88.3664,26,47,690,382,1.0,FRC2,False
2026-02-10T14:31:08.200890,Gariahat_Crossing,22.5189,88.3655,17,24,1776,1258,0.999585,FRC2,False
2026-02-10T14:31:09.752600,Jadavpur_8B,22.5025,88.3676,17,24,1776,1258,0.999585,FRC2,False
2026-02-10T14:31:11.301239,Behala_Chowrasta,22.4865,88.3136,25,31,2511,2025,0.989614,FRC1,False
2026-02-10T14:31:13.000040,Taratala_Crossing,22.5052,88.3182,25,29,2835,2444,0.993063,FRC1,False
2026-02-10T14:32:14.727554,Shyambazar_5_Point,22.6011,88.3739,16,23,3770,2622,0.999174,FRC2,False
2026-02-10T14:32:16.249248,Ultadanga_Crossing,22.5953,88.3856,21,35,1734,1040,1.0,FRC2,False
2026-02-10T14:32:17.781482,Dunlop_Crossing,22.6522,88.3769,17,22,1096,847,0.980625,FRC4,False
2026-02-10T14:32:19.302475,Howrah_Bridge_Kolkata,22.5851,88.3469,9,23,698,273,1.0,FRC2,False
2026-02-10T14:32:20.841284,Esplanade_Crossing,22.5648,88.3517,16,23,2700,1878,0.988885,FRC4,False
2026-02-10T14:32:22.360567,Park_Street_Chowringhee,22.5481,88.3549,15,24,137,86,0.693104,FRC6,False
2026-02-10T14:32:23.896155,Sealdah_Flyover,22.5648,88.372,15,24,1043,652,1.0,FRC4,False
2026-02-10T14:32:25.442309,Chingrighata,22.5648,88.4087,22,31,675,479,1.0,FRC2,False
2026-02-10T14:32:26.955542,Science_City_Crossing,22.5413,88.3963,20,38,92,48,1.0,FRC2,False
2026-02-10T14:32:28.510675,Ruby_Crossing,22.5148,88.4015,25,33,2470,1871,0.978945,FRC7,False
2026-02-10T14:32:30.030728,Salt_Lake_Sector_V,22.5744,88.4323,21,21,127,127,1.0,FRC4,False
2026-02-10T14:32:31.568120,Biswa_Bangla_Gate,22.5786,88.4717,35,35,1088,1088,1.0,FRC5,False
2026-02-10T14:32:33.096457,Park_Circus_7_Point,22.5431,88.3664,25,47,718,382,1.0,FRC2,False
2026-02-10T14:32:34.618117,Gariahat_Crossing,22.5189,88.3655,18,24,1678,1258,0.999514,FRC2,False
2026-02-10T14:32:36.143305,Jadavpur_8B,22.5025,88.3676,18,24,1678,1258,0.999514,FRC2,False
2026-02-10T14:32:37.682095,Behala_Chowrasta,22.4865,88.3136,24,31,2615,2025,0.989773,FRC1,False
2026-02-10T14:32:39.379428,Taratala_Crossing,22.5052,88.3182,25,29,2835,2444,0.992467,FRC1,False
2026-02-10T14:33:41.333779,Shyambazar_5_Point,22.6011,88.3739,16,23,3770,2622,0.999122,FRC2,False
2026-02-10T14:33:42.892398,Ultadanga_Crossing,22.5953,88.3856,21,35,1734,1040,1.0,FRC2,False
2026-02-10T14:33:44.434849,Dunlop_Crossing,22.6522,88.3769,16,21,1165,887,0.979483,FRC4,False
2026-02-10T14:33:45.969730,Howrah_Bridge_Kolkata,22.5851,88.3469,10,23,628,273,1.0,FRC2,False
2026-02-10T14:33:47.486310,Esplanade_Crossing,22.5648,88.3517,17,23,2541,1878,0.989017,FRC4,False
2026-02-10T14:33:49.013140,Park_Street_Chowringhee,22.5481,88.3549,15,24,137,86,0.693104,FRC6,False
2026-02-10T14:33:50.548728,Sealdah_Flyover,22.5648,88.372,16,23,978,680,1.0,FRC4,False
2026-02-10T14:33:52.101327,Chingrighata,22.5648,88.4087,23,31,645,479,1.0,FRC2,False
2026-02-10T14:33:53.630062,Science_City_Crossing,22.5413,88.3963,32,40,57,46,1.0,FRC2,False
2026-02-10T14:33:55.189221,Ruby_Crossing,22.5148,88.4015,26,32,2375,1929,0.978945,FRC7,False
2026-02-10T14:33:56.729566,Salt_Lake_Sector_V,22.5744,88.4323,16,21,167,127,1.0,FRC4,False
2026-02-10T14:33:58.255995,Biswa_Bangla_Gate,22.5786,88.4717,35,35,1088,1088,1.0,FRC5,False
2026-02-10T14:33:59.777990,Park_Circus_7_Point,22.5431,88.3664,30,47,598,382,1.0,FRC2,False
2026-02-10T14:34:01.334628,Gariahat_Crossing,22.5189,88.3655,18,25,1678,1208,0.999432,FRC2,False
2026-02-10T14:34:02.863700,Jadavpur_8B,22.5025,88.3676,18,25,1678,1208,0.999432,FRC2,False
2026-02-10T14:34:04.389083,Behala_Chowrasta,22.4865,88.3136,24,31,2615,2025,0.98977,FRC1,False
2026-02-10T14:34:06.095244,Taratala_Crossing,22.5052,88.3182,25,29,2835,2444,0.994542,FRC1,False
2026-02-10T14:35:07.791762,Shyambazar_5_Point,22.6011,88.3739,16,23,3770,2622,0.998984,FRC2,False
2026-02-10T14:35:09.325953,Ultadanga_Crossing,22.5953,88.3856,23,35,1583,1040,1.0,FRC2,False
2026-02-10T14:35:10.853151,Dunlop_Crossing,22.6522,88.3769,16,21,1165,887,0.982346,FRC4,False
2026-02-10T14:35:12.395507,Howrah_Bridge_Kolkata,22.5851,88.3469,10,22,628,285,1.0,FRC2,False
2026-02-10T14:35:13.919666,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.989017,FRC4,False
2026-02-10T14:35:15.447408,Park_Street_Chowringhee,22.5481,88.3549,15,24,137,86,0.721501,FRC6,False
2026-02-10T14:35:16.975476,Sealdah_Flyover,22.5648,88.372,15,22,1043,711,1.0,FRC4,False
2026-02-10T14:35:18.532376,Chingrighata,22.5648,88.4087,22,30,675,495,1.0,FRC2,False
2026-02-10T14:35:20.053523,Science_City_Crossing,22.5413,88.3963,32,40,57,46,1.0,FRC2,False
2026-02-10T14:35:21.695292,Ruby_Crossing,22.5148,88.4015,26,32,2375,1929,0.978945,FRC7,False
2026-02-10T14:35:23.214817,Salt_Lake_Sector_V,22.5744,88.4323,17,21,157,127,1.0,FRC4,False
2026-02-10T14:35:24.753939,Biswa_Bangla_Gate,22.5786,88.4717,35,35,1088,1088,1.0,FRC5,False
2026-02-10T14:35:26.280249,Park_Circus_7_Point,22.5431,88.3664,30,47,598,382,1.0,FRC2,False
2026-02-10T14:35:27.825346,Gariahat_Crossing,22.5189,88.3655,17,24,1776,1258,0.999485,FRC2,False
2026-02-10T14:35:29.364315,Jadavpur_8B,22.5025,88.3676,17,24,1776,1258,0.999485,FRC2,False
2026-02-10T14:35:30.884526,Behala_Chowrasta,22.4865,88.3136,24,31,2615,2025,0.989069,FRC1,False
2026-02-10T14:35:32.557843,Taratala_Crossing,22.5052,88.3182,24,29,2954,2444,0.995566,FRC1,False
2026-02-10T14:36:34.246953,Shyambazar_5_Point,22.6011,88.3739,16,22,3770,2742,0.999082,FRC2,False
2026-02-10T14:36:35.792620,Ultadanga_Crossing,22.5953,88.3856,23,36,1583,1011,1.0,FRC2,False
2026-02-10T14:36:37.314578,Dunlop_Crossing,22.6522,88.3769,16,21,1165,887,0.97791,FRC4,False
2026-02-10T14:36:38.845790,Howrah_Bridge_Kolkata,22.5851,88.3469,9,23,698,273,1.0,FRC2,False
2026-02-10T14:36:40.378589,Esplanade_Crossing,22.5648,88.3517,17,23,2541,1878,0.989017,FRC4,False
2026-02-10T14:36:41.896029,Park_Street_Chowringhee,22.5481,88.3549,15,24,137,86,0.721501,FRC6,False
2026-02-10T14:36:43.436268,Sealdah_Flyover,22.5648,88.372,15,24,1043,652,1.0,FRC4,False
2026-02-10T14:36:46.563163,Science_City_Crossing,22.5413,88.3963,32,40,57,46,1.0,FRC2,False
2026-02-10T14:36:49.620643,Salt_Lake_Sector_V,22.5744,88.4323,15,21,179,127,1.0,FRC4,False
2026-02-11T13:10:01.017298,Shyambazar_5_Point,22.6011,88.3739,16,22,3770,2742,1.0,FRC2,False
2026-02-11T13:10:02.908017,Ultadanga_Crossing,22.5953,88.3856,25,36,1456,1011,1.0,FRC2,False
2026-02-11T13:10:04.786971,Dunlop_Crossing,22.6522,88.3769,17,22,1096,847,0.985713,FRC4,False
2026-02-11T13:10:06.498439,Howrah_Bridge_Kolkata,22.5851,88.3469,10,23,628,273,0.994445,FRC2,False
2026-02-11T13:10:08.383073,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.978034,FRC4,False
2026-02-11T13:10:10.136603,Park_Street_Chowringhee,22.5481,88.3549,24,24,86,86,1.0,FRC6,False
2026-02-11T13:10:11.846870,Sealdah_Flyover,22.5648,88.372,14,23,1118,680,1.0,FRC4,False
2026-02-11T13:10:13.708129,Chingrighata,22.5648,88.4087,24,31,619,479,1.0,FRC2,False
2026-02-11T13:10:15.366608,Science_City_Crossing,22.5413,88.3963,40,40,46,46,1.0,FRC2,False
2026-02-11T13:10:17.026940,Ruby_Crossing,22.5148,88.4015,26,32,2375,1929,0.975962,FRC7,False
2026-02-11T13:10:18.673214,Salt_Lake_Sector_V,22.5744,88.4323,11,21,244,127,1.0,FRC4,False
2026-02-11T13:10:20.332151,Biswa_Bangla_Gate,22.5786,88.4717,31,35,1229,1088,0.995688,FRC5,False
2026-02-11T13:10:22.034757,Park_Circus_7_Point,22.5431,88.3664,34,48,528,374,1.0,FRC2,False
2026-02-11T13:10:23.893428,Gariahat_Crossing,22.5189,88.3655,17,25,1776,1208,1.0,FRC2,False
2026-02-11T13:10:25.565342,Jadavpur_8B,22.5025,88.3676,17,25,1776,1208,1.0,FRC2,False
2026-02-11T13:10:27.263596,Behala_Chowrasta,22.4865,88.3136,19,31,3304,2025,0.954029,FRC1,False
2026-02-11T13:10:30.723403,Taratala_Crossing,22.5052,88.3182,21,29,3376,2444,0.989107,FRC1,False
2026-02-11T13:11:32.840813,Shyambazar_5_Point,22.6011,88.3739,17,23,3548,2622,1.0,FRC2,False
2026-02-11T13:11:34.490670,Ultadanga_Crossing,22.5953,88.3856,25,35,1456,1040,1.0,FRC2,False
2026-02-11T13:11:36.164108,Dunlop_Crossing,22.6522,88.3769,16,22,1165,847,0.99,FRC4,False
2026-02-11T13:11:37.828970,Howrah_Bridge_Kolkata,22.5851,88.3469,9,24,698,261,0.993574,FRC2,False
2026-02-11T13:11:39.494375,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.978034,FRC4,False
2026-02-11T13:11:41.144010,Park_Street_Chowringhee,22.5481,88.3549,24,24,86,86,1.0,FRC6,False
2026-02-11T13:11:42.853953,Sealdah_Flyover,22.5648,88.372,15,23,1043,680,0.998588,FRC4,False
2026-02-11T13:11:44.511988,Chingrighata,22.5648,88.4087,23,30,645,495,1.0,FRC2,False
2026-02-11T13:11:46.196648,Science_City_Crossing,22.5413,88.3963,40,40,46,46,1.0,FRC2,False
2026-02-11T13:11:47.869506,Ruby_Crossing,22.5148,88.4015,25,32,2470,1929,0.975807,FRC7,False
2026-02-11T13:11:49.540042,Salt_Lake_Sector_V,22.5744,88.4323,13,21,206,127,1.0,FRC4,False
2026-02-11T13:11:51.238816,Biswa_Bangla_Gate,22.5786,88.4717,31,36,1229,1058,0.996146,FRC5,False
2026-02-11T13:11:52.959494,Park_Circus_7_Point,22.5431,88.3664,32,48,561,374,1.0,FRC2,False
2026-02-11T13:11:54.627334,Gariahat_Crossing,22.5189,88.3655,18,24,1678,1258,1.0,FRC2,False
2026-02-11T13:11:56.335084,Jadavpur_8B,22.5025,88.3676,18,24,1678,1258,1.0,FRC2,False
2026-02-11T13:11:57.995099,Behala_Chowrasta,22.4865,88.3136,19,31,3304,2025,0.954855,FRC1,False
2026-02-11T13:11:59.873309,Taratala_Crossing,22.5052,88.3182,21,29,3376,2444,0.988502,FRC1,False
2026-02-11T13:13:01.757686,Shyambazar_5_Point,22.6011,88.3739,16,22,3770,2742,1.0,FRC2,False
2026-02-11T13:13:03.433067,Ultadanga_Crossing,22.5953,88.3856,25,35,1456,1040,1.0,FRC2,False
2026-02-11T13:13:05.119937,Dunlop_Crossing,22.6522,88.3769,16,21,1165,887,0.99,FRC4,False
2026-02-11T13:13:06.781044,Howrah_Bridge_Kolkata,22.5851,88.3469,9,23,698,273,0.993574,FRC2,False
2026-02-11T13:13:08.459605,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.983525,FRC4,False
2026-02-11T13:13:10.113614,Park_Street_Chowringhee,22.5481,88.3549,24,24,86,86,1.0,FRC6,False
2026-02-11T13:13:11.861478,Sealdah_Flyover,22.5648,88.372,13,23,1204,680,0.999478,FRC4,False
2026-02-11T13:13:13.525437,Chingrighata,22.5648,88.4087,21,30,707,495,1.0,FRC2,False
2026-02-11T13:13:15.186506,Science_City_Crossing,22.5413,88.3963,40,40,46,46,1.0,FRC2,False
2026-02-11T13:13:16.885046,Ruby_Crossing,22.5148,88.4015,25,32,2470,1929,0.975807,FRC7,False
2026-02-11T13:13:18.564591,Salt_Lake_Sector_V,22.5744,88.4323,10,21,268,127,1.0,FRC4,False
2026-02-11T13:13:20.235735,Biswa_Bangla_Gate,22.5786,88.4717,35,35,1088,1088,1.0,FRC5,False
2026-02-11T13:13:21.954162,Park_Circus_7_Point,22.5431,88.3664,32,47,561,382,1.0,FRC2,False
2026-02-11T13:13:23.645731,Gariahat_Crossing,22.5189,88.3655,17,24,1776,1258,1.0,FRC2,False
2026-02-11T13:13:25.323228,Jadavpur_8B,22.5025,88.3676,17,24,1776,1258,1.0,FRC2,False
2026-02-11T13:13:27.004250,Behala_Chowrasta,22.4865,88.3136,22,31,2853,2025,0.949601,FRC1,False
2026-02-11T13:13:28.869928,Taratala_Crossing,22.5052,88.3182,20,29,3544,2444,0.989398,FRC1,False
2026-02-11T13:14:30.798237,Shyambazar_5_Point,22.6011,88.3739,16,23,3770,2622,1.0,FRC2,False
2026-02-11T13:14:32.453662,Ultadanga_Crossing,22.5953,88.3856,25,35,1456,1040,1.0,FRC2,False
2026-02-11T13:14:34.123462,Dunlop_Crossing,22.6522,88.3769,15,22,1243,847,0.99,FRC4,False
2026-02-11T13:14:35.781986,Howrah_Bridge_Kolkata,22.5851,88.3469,8,22,785,285,0.992704,FRC2,False
2026-02-11T13:14:37.467435,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.983525,FRC4,False
2026-02-11T13:14:39.132596,Park_Street_Chowringhee,22.5481,88.3549,24,24,86,86,1.0,FRC6,False
2026-02-11T13:14:40.824870,Sealdah_Flyover,22.5648,88.372,13,22,1204,711,0.999478,FRC4,False
2026-02-11T13:14:42.594385,Chingrighata,22.5648,88.4087,20,30,742,495,1.0,FRC2,False
2026-02-11T13:14:44.264339,Science_City_Crossing,22.5413,88.3963,40,40,46,46,1.0,FRC2,False
2026-02-11T13:14:45.932697,Ruby_Crossing,22.5148,88.4015,24,32,2573,1929,0.976152,FRC7,False
2026-02-11T13:14:47.586433,Salt_Lake_Sector_V,22.5744,88.4323,14,21,191,127,1.0,FRC4,False
2026-02-11T13:14:49.255077,Biswa_Bangla_Gate,22.5786,88.4717,31,36,1229,1058,0.994909,FRC5,False
2026-02-11T13:14:50.968929,Park_Circus_7_Point,22.5431,88.3664,31,47,579,382,1.0,FRC2,False
2026-02-11T13:14:52.622776,Gariahat_Crossing,22.5189,88.3655,17,25,1776,1208,0.999833,FRC2,False
2026-02-11T13:14:54.311747,Jadavpur_8B,22.5025,88.3676,17,25,1776,1208,0.999833,FRC2,False
2026-02-11T13:14:55.995646,Behala_Chowrasta,22.4865,88.3136,22,31,2853,2025,0.948238,FRC1,False
2026-02-11T13:14:57.854826,Taratala_Crossing,22.5052,88.3182,20,29,3544,2444,0.98711,FRC1,False
2026-02-11T13:15:59.834685,Shyambazar_5_Point,22.6011,88.3739,16,23,3770,2622,1.0,FRC2,False
2026-02-11T13:16:01.548452,Ultadanga_Crossing,22.5953,88.3856,26,35,1400,1040,1.0,FRC2,False
2026-02-11T13:16:03.206177,Dunlop_Crossing,22.6522,88.3769,16,22,1165,847,0.99128,FRC4,False
2026-02-11T13:16:04.866927,Howrah_Bridge_Kolkata,22.5851,88.3469,9,23,698,273,0.993403,FRC2,False
2026-02-11T13:16:06.549515,Esplanade_Crossing,22.5648,88.3517,17,22,2541,1963,0.98112,FRC4,False
2026-02-11T13:16:08.282554,Park_Street_Chowringhee,22.5481,88.3549,24,24,86,86,1.0,FRC6,False
2026-02-11T13:16:09.954329,Sealdah_Flyover,22.5648,88.372,13,23,1204,680,0.999478,FRC4,False
2026-02-11T13:16:11.659515,Chingrighata,22.5648,88.4087,20,31,742,479,1.0,FRC2,False
2026-02-11T13:16:13.342817,Science_City_Crossing,22.5413,88.3963,40,40,46,46,1.0,FRC2,False
2026-02-11T13:16:15.018836,Ruby_Crossing,22.5148,88.4015,24,32,2573,1929,0.975962,FRC7,False
2026-02-11T13:16:16.716420,Salt_Lake_Sector_V,22.5744,88.4323,14,21,191,127,1.0,FRC4,False
2026-02-11T13:16:18.373560,Biswa_Bangla_Gate,22.5786,88.4717,32,36,1190,1058,0.994284,FRC5,False
2026-02-11T13:16:20.062100,Park_Circus_7_Point,22.5431,88.3664,32,47,561,382,1.0,FRC2,False
2026-02-11T13:16:21.745787,Gariahat_Crossing,22.5189,88.3655,17,25,1776,1208,0.999812,FRC2,False
2026-02-11T13:16:23.450252,Jadavpur_8B,22.5025,88.3676,17,25,1776,1208,0.999812,FRC2,False
2026-02-11T13:16:25.135331,Behala_Chowrasta,22.4865,88.3136,22,31,2853,2025,0.94655,FRC1,False
2026-02-11T13:16:27.009463,Taratala_Crossing,22.5052,88.3182,21,29,3376,2444,0.987305,FRC1,False
2026-02-11T13:17:28.910190,Shyambazar_5_Point,22.6011,88.3739,15,22,4021,2742,0.999786,FRC2,False
2026-02-11T13:17:30.574779,Ultadanga_Crossing,22.5953,88.3856,26,35,1400,1040,1.0,FRC2,False
2026-02-11T13:17:32.247494,Dunlop_Crossing,22.6522,88.3769,15,21,1243,887,0.99,FRC4,False
2026-02-11T13:17:33.895003,Howrah_Bridge_Kolkata,22.5851,88.3469,8,22,785,285,0.992544,FRC2,False
2026-02-11T13:17:35.558218,Esplanade_Crossing,22.5648,88.3517,16,22,2700,1963,0.983525,FRC4,False
2026-02-11T13:17:37.230175,Park_Street_Chowringhee,22.5481,88.3549,24,24,86,86,1.0,FRC6,False
2026-02-11T13:17:38.931610,Sealdah_Flyover,22.5648,88.372,14,23,1118,680,0.999478,FRC4,False
2026-02-11T13:17:40.639477,Chingrighata,22.5648,88.4087,19,30,781,495,1.0,FRC2,False
